EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1923] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | OK
[1405/1923] 09_270_90_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1406/1923] 09_270_90_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1407/1923] 09_270_90_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1408/1923] 09_270_90_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1409/1923] 09_270_90_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1410/1923] 09_315_10_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1411/1923] 09_315_10_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1412/1923] 09_315_10_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1413/1923] 09_315_10_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1414/1923] 09_315_10_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1415/1923] 09_315_40_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1416/1923] 09_315_40_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1417/1923] 09_315_40_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1418/1923] 09_315_40_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1419/1923] 09_315_40_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1420/1923] 09_315_70_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1421/1923] 09_315_70_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1422/1923] 09_315_70_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1423/1923] 09_315_70_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1424/1923] 09_315_70_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1425/1923] 09_315_90_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1426/1923] 09_315_90_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1427/1923] 09_315_90_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1428/1923] 09_315_90_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1429/1923] 09_315_90_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | OK
[1430/1923] 10_000_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1431/1923] 10_000_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1432/1923] 10_000_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1433/1923] 10_000_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1434/1923] 10_000_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1435/1923] 10_000_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1436/1923] 10_000_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1437/1923] 10_000_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1438/1923] 10_000_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1439/1923] 10_000_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1440/1923] 10_000_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1441/1923] 10_000_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1442/1923] 10_000_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1443/1923] 10_000_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1444/1923] 10_045_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1445/1923] 10_045_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1446/1923] 10_045_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1447/1923] 10_045_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1448/1923] 10_045_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1449/1923] 10_045_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1450/1923] 10_045_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1451/1923] 10_045_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1452/1923] 10_045_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1453/1923] 10_045_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1454/1923] 10_045_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1455/1923] 10_045_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1456/1923] 10_045_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1457/1923] 10_045_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1458/1923] 10_045_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1459/1923] 10_045_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1460/1923] 10_045_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1461/1923] 10_045_70_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1462/1923] 10_045_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1463/1923] 10_045_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1464/1923] 10_045_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1465/1923] 10_045_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1466/1923] 10_045_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1467/1923] 10_045_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1468/1923] 10_090_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1469/1923] 10_090_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1470/1923] 10_090_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1471/1923] 10_090_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1472/1923] 10_090_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1473/1923] 10_090_10_006.jpg | REAL=10 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | FAIL
[1474/1923] 10_090_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1475/1923] 10_090_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1476/1923] 10_090_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1477/1923] 10_090_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1478/1923] 10_090_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1479/1923] 10_090_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1480/1923] 10_090_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1481/1923] 10_090_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1482/1923] 10_090_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1483/1923] 10_090_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1484/1923] 10_090_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1485/1923] 10_090_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1486/1923] 10_090_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1487/1923] 10_090_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1488/1923] 10_090_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1489/1923] 10_090_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1490/1923] 10_135_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1491/1923] 10_135_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1492/1923] 10_135_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1493/1923] 10_135_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1494/1923] 10_135_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1495/1923] 10_135_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1496/1923] 10_135_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1497/1923] 10_135_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1498/1923] 10_135_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1499/1923] 10_135_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1500/1923] 10_135_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1501/1923] 10_135_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1502/1923] 10_135_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1503/1923] 10_135_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1504/1923] 10_135_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1505/1923] 10_135_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1506/1923] 10_135_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1507/1923] 10_135_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1508/1923] 10_135_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1509/1923] 10_135_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1510/1923] 10_135_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1511/1923] 10_180_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1512/1923] 10_180_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1513/1923] 10_180_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1514/1923] 10_180_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1515/1923] 10_180_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1516/1923] 10_180_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1517/1923] 10_180_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1518/1923] 10_180_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1519/1923] 10_180_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1520/1923] 10_180_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1521/1923] 10_180_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1522/1923] 10_180_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1523/1923] 10_180_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1524/1923] 10_180_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1525/1923] 10_180_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1526/1923] 10_180_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1527/1923] 10_180_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1528/1923] 10_180_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1529/1923] 10_180_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1530/1923] 10_180_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1531/1923] 10_180_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1532/1923] 10_180_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1533/1923] 10_180_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1534/1923] 10_225_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1535/1923] 10_225_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1536/1923] 10_225_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1537/1923] 10_225_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1538/1923] 10_225_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1539/1923] 10_225_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1540/1923] 10_225_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1541/1923] 10_225_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1542/1923] 10_225_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1543/1923] 10_225_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1544/1923] 10_225_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1545/1923] 10_225_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1546/1923] 10_225_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1547/1923] 10_225_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1548/1923] 10_225_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1549/1923] 10_225_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1550/1923] 10_225_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1551/1923] 10_225_70_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1552/1923] 10_225_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1553/1923] 10_225_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1554/1923] 10_225_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1555/1923] 10_225_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1556/1923] 10_225_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1557/1923] 10_225_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1558/1923] 10_270_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1559/1923] 10_270_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1560/1923] 10_270_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1561/1923] 10_270_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1562/1923] 10_270_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1563/1923] 10_270_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1564/1923] 10_270_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1565/1923] 10_270_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1566/1923] 10_270_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1567/1923] 10_270_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1568/1923] 10_270_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1569/1923] 10_270_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1570/1923] 10_270_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1571/1923] 10_270_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1572/1923] 10_270_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1573/1923] 10_270_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1574/1923] 10_270_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1575/1923] 10_270_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1576/1923] 10_270_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1577/1923] 10_270_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1578/1923] 10_270_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1579/1923] 10_270_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1580/1923] 10_315_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1581/1923] 10_315_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1582/1923] 10_315_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1583/1923] 10_315_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1584/1923] 10_315_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1585/1923] 10_315_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1586/1923] 10_315_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1587/1923] 10_315_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1588/1923] 10_315_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1589/1923] 10_315_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1590/1923] 10_315_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1591/1923] 10_315_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1592/1923] 10_315_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1593/1923] 10_315_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1594/1923] 10_315_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1595/1923] 10_315_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1596/1923] 10_315_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1597/1923] 10_315_70_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1598/1923] 10_315_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1599/1923] 10_315_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1600/1923] 10_315_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1601/1923] 10_315_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1602/1923] 10_315_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1603/1923] 10_315_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | OK
[1604/1923] 11_000_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1605/1923] 11_000_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1606/1923] 11_000_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1607/1923] 11_000_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1608/1923] 11_000_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1609/1923] 11_000_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1610/1923] 11_000_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1611/1923] 11_000_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1612/1923] 11_000_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1613/1923] 11_000_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1614/1923] 11_000_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1615/1923] 11_000_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1616/1923] 11_000_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1617/1923] 11_000_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1618/1923] 11_000_70_003.jpg | REAL=11 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | FAIL
[1619/1923] 11_000_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1620/1923] 11_000_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1621/1923] 11_000_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1622/1923] 11_000_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1623/1923] 11_000_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1624/1923] 11_000_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1625/1923] 11_000_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1626/1923] 11_000_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1627/1923] 11_045_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1628/1923] 11_045_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1629/1923] 11_045_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1630/1923] 11_045_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1631/1923] 11_045_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1632/1923] 11_045_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1633/1923] 11_045_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1634/1923] 11_045_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1635/1923] 11_045_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1636/1923] 11_045_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1637/1923] 11_045_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1638/1923] 11_045_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1639/1923] 11_045_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1640/1923] 11_045_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1641/1923] 11_045_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
