EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1923] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | ORI=000/10 (s=0.904 g=0.025) | OK
[1107/1923] 07_315_90_003.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | ORI=315/90 (s=0.989 g=0.079) | OK
[1108/1923] 07_315_90_004.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | ORI=315/90 (s=0.989 g=0.079) | OK
[1109/1923] 07_315_90_005.jpg | REAL=07 | PRED_BASE=07 | PRED_FINAL=07 | REF=none | ORI=315/90 (s=0.980 g=0.074) | OK
[1110/1923] 08_000_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/10 (s=0.969 g=0.249) | OK
[1111/1923] 08_000_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/10 (s=0.969 g=0.250) | OK
[1112/1923] 08_000_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/10 (s=0.990 g=0.340) | OK
[1113/1923] 08_000_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/10 (s=0.986 g=0.336) | OK
[1114/1923] 08_000_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/10 (s=0.987 g=0.341) | OK
[1115/1923] 08_000_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/40 (s=0.987 g=0.356) | OK
[1116/1923] 08_000_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/40 (s=0.988 g=0.356) | OK
[1117/1923] 08_000_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/40 (s=0.996 g=0.361) | OK
[1118/1923] 08_000_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/40 (s=0.996 g=0.363) | OK
[1119/1923] 08_000_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/40 (s=0.994 g=0.360) | OK
[1120/1923] 08_000_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/70 (s=0.967 g=0.133) | OK
[1121/1923] 08_000_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/70 (s=0.967 g=0.132) | OK
[1122/1923] 08_000_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/70 (s=0.862 g=0.216) | OK
[1123/1923] 08_000_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/70 (s=0.861 g=0.216) | OK
[1124/1923] 08_000_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/70 (s=0.862 g=0.215) | OK
[1125/1923] 08_000_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/90 (s=0.990 g=0.176) | OK
[1126/1923] 08_000_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/90 (s=0.987 g=0.173) | OK
[1127/1923] 08_000_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/90 (s=0.998 g=0.168) | OK
[1128/1923] 08_000_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/90 (s=0.998 g=0.168) | OK
[1129/1923] 08_000_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=000/90 (s=0.997 g=0.167) | OK
[1130/1923] 08_045_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/10 (s=0.995 g=0.311) | OK
[1131/1923] 08_045_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/10 (s=0.995 g=0.310) | OK
[1132/1923] 08_045_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/10 (s=0.983 g=0.315) | OK
[1133/1923] 08_045_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/10 (s=0.984 g=0.323) | OK
[1134/1923] 08_045_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/10 (s=0.974 g=0.311) | OK
[1135/1923] 08_045_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/40 (s=0.992 g=0.368) | OK
[1136/1923] 08_045_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/40 (s=0.992 g=0.366) | OK
[1137/1923] 08_045_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/40 (s=0.979 g=0.330) | OK
[1138/1923] 08_045_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/40 (s=0.976 g=0.329) | OK
[1139/1923] 08_045_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/40 (s=0.976 g=0.330) | OK
[1140/1923] 08_045_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/90 (s=0.919 g=0.011) | OK
[1141/1923] 08_045_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/90 (s=0.920 g=0.011) | OK
[1142/1923] 08_045_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/70 (s=0.979 g=0.188) | OK
[1143/1923] 08_045_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/70 (s=0.980 g=0.186) | OK
[1144/1923] 08_045_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/70 (s=0.980 g=0.186) | OK
[1145/1923] 08_045_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/90 (s=0.964 g=0.147) | OK
[1146/1923] 08_045_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/90 (s=0.972 g=0.144) | OK
[1147/1923] 08_045_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/90 (s=0.991 g=0.126) | OK
[1148/1923] 08_045_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/90 (s=0.991 g=0.124) | OK
[1149/1923] 08_045_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=045/90 (s=0.991 g=0.126) | OK
[1150/1923] 08_090_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/10 (s=0.995 g=0.270) | OK
[1151/1923] 08_090_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/10 (s=0.994 g=0.270) | OK
[1152/1923] 08_090_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/10 (s=0.982 g=0.273) | OK
[1153/1923] 08_090_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/10 (s=0.981 g=0.267) | OK
[1154/1923] 08_090_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/10 (s=0.983 g=0.275) | OK
[1155/1923] 08_090_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/40 (s=0.993 g=0.281) | OK
[1156/1923] 08_090_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/40 (s=0.994 g=0.280) | OK
[1157/1923] 08_090_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/40 (s=0.981 g=0.254) | OK
[1158/1923] 08_090_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/40 (s=0.983 g=0.251) | OK
[1159/1923] 08_090_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/40 (s=0.979 g=0.255) | OK
[1160/1923] 08_090_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/70 (s=0.995 g=0.201) | OK
[1161/1923] 08_090_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/70 (s=0.995 g=0.203) | OK
[1162/1923] 08_090_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/70 (s=1.000 g=0.214) | OK
[1163/1923] 08_090_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/70 (s=1.000 g=0.211) | OK
[1164/1923] 08_090_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/70 (s=1.000 g=0.215) | OK
[1165/1923] 08_090_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/90 (s=0.979 g=0.172) | OK
[1166/1923] 08_090_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/90 (s=0.980 g=0.175) | OK
[1167/1923] 08_090_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/90 (s=0.995 g=0.231) | OK
[1168/1923] 08_090_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/90 (s=0.995 g=0.231) | OK
[1169/1923] 08_090_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=090/90 (s=0.995 g=0.231) | OK
[1170/1923] 08_135_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/10 (s=0.968 g=0.468) | OK
[1171/1923] 08_135_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/10 (s=0.963 g=0.433) | OK
[1172/1923] 08_135_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/10 (s=0.965 g=0.424) | OK
[1173/1923] 08_135_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/10 (s=0.989 g=0.443) | OK
[1174/1923] 08_135_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/10 (s=0.984 g=0.438) | OK
[1175/1923] 08_135_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/40 (s=0.908 g=0.377) | OK
[1176/1923] 08_135_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/40 (s=0.914 g=0.393) | OK
[1177/1923] 08_135_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/40 (s=0.979 g=0.487) | OK
[1178/1923] 08_135_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/40 (s=0.978 g=0.487) | OK
[1179/1923] 08_135_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/40 (s=0.978 g=0.487) | OK
[1180/1923] 08_135_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/70 (s=0.910 g=0.091) | OK
[1181/1923] 08_135_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/70 (s=0.907 g=0.089) | OK
[1182/1923] 08_135_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/70 (s=1.000 g=0.175) | OK
[1183/1923] 08_135_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/70 (s=0.999 g=0.174) | OK
[1184/1923] 08_135_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/70 (s=1.000 g=0.175) | OK
[1185/1923] 08_135_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/90 (s=0.985 g=0.180) | OK
[1186/1923] 08_135_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/90 (s=0.983 g=0.177) | OK
[1187/1923] 08_135_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/90 (s=0.994 g=0.166) | OK
[1188/1923] 08_135_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/90 (s=0.994 g=0.167) | OK
[1189/1923] 08_135_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=135/90 (s=0.995 g=0.170) | OK
[1190/1923] 08_180_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/10 (s=0.968 g=0.287) | OK
[1191/1923] 08_180_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/10 (s=0.970 g=0.290) | OK
[1192/1923] 08_180_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/10 (s=0.988 g=0.324) | OK
[1193/1923] 08_180_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/10 (s=0.979 g=0.308) | OK
[1194/1923] 08_180_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/10 (s=0.979 g=0.308) | OK
[1195/1923] 08_180_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/40 (s=0.790 g=0.086) | OK
[1196/1923] 08_180_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/40 (s=0.791 g=0.095) | OK
[1197/1923] 08_180_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/40 (s=0.999 g=0.212) | OK
[1198/1923] 08_180_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/40 (s=0.999 g=0.209) | OK
[1199/1923] 08_180_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/40 (s=0.999 g=0.210) | OK
[1200/1923] 08_180_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/70 (s=0.987 g=0.057) | OK
[1201/1923] 08_180_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/70 (s=0.993 g=0.070) | OK
[1202/1923] 08_180_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/70 (s=0.998 g=0.083) | OK
[1203/1923] 08_180_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/70 (s=0.998 g=0.083) | OK
[1204/1923] 08_180_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/70 (s=0.998 g=0.082) | OK
[1205/1923] 08_180_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/90 (s=0.992 g=0.100) | OK
[1206/1923] 08_180_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/90 (s=0.994 g=0.097) | OK
[1207/1923] 08_180_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/90 (s=0.999 g=0.089) | OK
[1208/1923] 08_180_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/90 (s=0.999 g=0.082) | OK
[1209/1923] 08_180_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=180/90 (s=0.998 g=0.087) | OK
[1210/1923] 08_225_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/10 (s=0.891 g=0.218) | OK
[1211/1923] 08_225_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/10 (s=0.891 g=0.216) | OK
[1212/1923] 08_225_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/10 (s=0.994 g=0.330) | OK
[1213/1923] 08_225_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/10 (s=0.995 g=0.322) | OK
[1214/1923] 08_225_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/10 (s=0.996 g=0.320) | OK
[1215/1923] 08_225_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/40 (s=0.976 g=0.244) | OK
[1216/1923] 08_225_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/40 (s=0.981 g=0.232) | OK
[1217/1923] 08_225_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/40 (s=0.944 g=0.117) | OK
[1218/1923] 08_225_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/40 (s=0.942 g=0.113) | OK
[1219/1923] 08_225_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/40 (s=0.947 g=0.123) | OK
[1220/1923] 08_225_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/70 (s=0.987 g=0.076) | OK
[1221/1923] 08_225_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/70 (s=0.987 g=0.077) | OK
[1222/1923] 08_225_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/70 (s=0.948 g=0.076) | OK
[1223/1923] 08_225_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/70 (s=0.903 g=0.061) | OK
[1224/1923] 08_225_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/70 (s=0.913 g=0.063) | OK
[1225/1923] 08_225_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/90 (s=0.971 g=0.090) | OK
[1226/1923] 08_225_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/90 (s=0.970 g=0.090) | OK
[1227/1923] 08_225_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/90 (s=0.992 g=0.072) | OK
[1228/1923] 08_225_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/90 (s=0.992 g=0.072) | OK
[1229/1923] 08_225_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=225/90 (s=0.993 g=0.073) | OK
[1230/1923] 08_270_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/10 (s=0.956 g=0.300) | OK
[1231/1923] 08_270_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/10 (s=0.954 g=0.299) | OK
[1232/1923] 08_270_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/10 (s=0.983 g=0.321) | OK
[1233/1923] 08_270_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/10 (s=0.970 g=0.306) | OK
[1234/1923] 08_270_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/10 (s=0.979 g=0.324) | OK
[1235/1923] 08_270_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/40 (s=0.996 g=0.272) | OK
[1236/1923] 08_270_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/40 (s=0.996 g=0.271) | OK
[1237/1923] 08_270_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/40 (s=0.990 g=0.239) | OK
[1238/1923] 08_270_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/40 (s=0.989 g=0.239) | OK
[1239/1923] 08_270_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/40 (s=0.990 g=0.242) | OK
[1240/1923] 08_270_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/70 (s=0.987 g=0.255) | OK
[1241/1923] 08_270_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/70 (s=0.985 g=0.255) | OK
[1242/1923] 08_270_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/70 (s=0.996 g=0.261) | OK
[1243/1923] 08_270_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/70 (s=0.997 g=0.260) | OK
[1244/1923] 08_270_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/70 (s=0.996 g=0.260) | OK
[1245/1923] 08_270_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/90 (s=0.950 g=0.178) | OK
[1246/1923] 08_270_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/90 (s=0.949 g=0.176) | OK
[1247/1923] 08_270_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/90 (s=0.988 g=0.293) | OK
[1248/1923] 08_270_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/90 (s=0.987 g=0.291) | OK
[1249/1923] 08_270_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=270/90 (s=0.987 g=0.293) | OK
[1250/1923] 08_315_10_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/10 (s=0.992 g=0.327) | OK
[1251/1923] 08_315_10_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/10 (s=0.991 g=0.319) | OK
[1252/1923] 08_315_10_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/10 (s=0.973 g=0.321) | OK
[1253/1923] 08_315_10_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/10 (s=0.974 g=0.322) | OK
[1254/1923] 08_315_10_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/10 (s=0.975 g=0.313) | OK
[1255/1923] 08_315_40_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/40 (s=0.967 g=0.405) | OK
[1256/1923] 08_315_40_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/40 (s=0.967 g=0.401) | OK
[1257/1923] 08_315_40_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/40 (s=0.991 g=0.401) | OK
[1258/1923] 08_315_40_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/40 (s=0.991 g=0.400) | OK
[1259/1923] 08_315_40_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/40 (s=0.988 g=0.392) | OK
[1260/1923] 08_315_70_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/70 (s=0.994 g=0.157) | OK
[1261/1923] 08_315_70_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/70 (s=0.995 g=0.160) | OK
[1262/1923] 08_315_70_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/70 (s=0.983 g=0.140) | OK
[1263/1923] 08_315_70_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/70 (s=0.983 g=0.143) | OK
[1264/1923] 08_315_70_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/70 (s=0.983 g=0.134) | OK
[1265/1923] 08_315_90_001.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/90 (s=0.995 g=0.157) | OK
[1266/1923] 08_315_90_002.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/90 (s=0.994 g=0.157) | OK
[1267/1923] 08_315_90_003.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/90 (s=0.998 g=0.155) | OK
[1268/1923] 08_315_90_004.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/90 (s=0.999 g=0.153) | OK
[1269/1923] 08_315_90_005.jpg | REAL=08 | PRED_BASE=08 | PRED_FINAL=08 | REF=none | ORI=315/90 (s=0.999 g=0.154) | OK
[1270/1923] 09_000_10_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | ORI=000/10 (s=0.990 g=0.230) | OK
[1271/1923] 09_000_10_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | ORI=000/10 (s=0.991 g=0.230) | OK
[1272/1923] 09_000_10_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | ORI=000/10 (s=0.996 g=0.243) | OK
[1273/1923] 09_000_10_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | ORI=000/10 (s=0.997 g=0.243) | OK
[1274/1923] 09_000_10_005.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | ORI=000/10 (s=0.996 g=0.242) | OK
[1275/1923] 09_000_40_001.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | ORI=000/40 (s=0.991 g=0.343) | OK
[1276/1923] 09_000_40_002.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | ORI=000/40 (s=0.990 g=0.343) | OK
[1277/1923] 09_000_40_003.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | ORI=000/40 (s=1.000 g=0.340) | OK
[1278/1923] 09_000_40_004.jpg | REAL=09 | PRED_BASE=09 | PRED_FINAL=09 | REF=9-12 | ORI=000/40 (s=0.999 g=0.338) | OK
